	GO:0001818	GO:0001819	GO:0002221	GO:0002224	GO:0002237	GO:0002253	GO:0002263	GO:0002456	GO:0002460	GO:0002521	GO:0002573	GO:0002683	GO:0002685	GO:0002687	GO:0002688	GO:0002697	GO:0002700	GO:0002702	GO:0002764	GO:0002768	GO:0002819	GO:0002821	GO:0002831	GO:0002832	GO:0002833	GO:0006816	GO:0007159	GO:0007249	GO:0009612	GO:0009615	GO:0010952	GO:0016032	GO:0019058	GO:0019079	GO:0019221	GO:0022407	GO:0022409	GO:0030595	GO:0031348	GO:0031349	GO:0032102	GO:0032103	GO:0032635	GO:0034341	GO:0034612	GO:0038061	GO:0042098	GO:0042110	GO:0042129	GO:0042330	GO:0042742	GO:0043123	GO:0043269	GO:0043270	GO:0044403	GO:0044409	GO:0045088	GO:0045089	GO:0045619	GO:0050727	GO:0050729	GO:0050730	GO:0050777	GO:0050778	GO:0050792	GO:0050863	GO:0050867	GO:0050900	GO:0051090	GO:0051091	GO:0051092	GO:0051235	GO:0051249	GO:0051345	GO:0051701	GO:0051924	GO:0052547	GO:0055080	GO:0060326	GO:0060759	GO:0070371	GO:0070555	GO:0070661	GO:0070663	GO:0070665	GO:0071216	GO:0071219	GO:0071396	GO:0071621	GO:0071674	GO:0071706	GO:0097191	GO:0097193	GO:0097529	GO:0097530	GO:0097696	GO:0140546	GO:1902105	GO:1903039	GO:1903131	GO:1990266	GO:2000116	GO:2001056	GO:2001233	GO:2001235	GO:2001236
GO:0043123	0.14688287990326768	0.4977671641707153	0.6854107169117696	0.6767733163111748	-0	0.7241971399116335	-0	-0	-0	-0	-0	0.15339363395453995	0.15762212204602571	0.4912861018964998	0.5157906162845386	0.1501735982197459	0.1429999206912279	0.4566348985138847	0.5652324648594531	0.5383868843149872	0.5220318566812683	0.637622806340976	0.5886911920358064	0.5238165915343495	0.7128565331241642	-0	-0	0.15653024194334608	-0	-0	0.46763311018057974	-0	-0	-0	0.17463024254877788	0.16471009759168828	0.508541029379383	-0	0.543296832548175	0.7212436667949763	0.5586517438953875	0.7315233138867534	-0	-0	-0	0.14459778356633396	-0	-0	0.1557788366760987	-0	-0	1	0.16870045894027652	0.47492969995037665	-0	-0	0.5774981841065266	0.7067445706370771	0.15445565136179398	0.5473520376443965	0.6410203417765317	0.158146565090925	0.5277386989593469	0.7399793154645504	0.14184916168984557	0.16218317820302475	0.5133042985858541	-0	0.1655181133629952	0.16073862203719688	0.15353417284924628	-0	0.16518464096739555	0.15599860795352558	-0	0.1477751738961287	0.16136613885956386	-0	-0	0.5221416543632738	0.14330981309903565	-0	-0	0.15862377338109143	0.4872410087124012	-0	-0	-0	-0	-0	-0	0.15011172392466438	0.15547495328665914	-0	-0	0.14772503698538134	-0	0.1589808360766105	0.5018879457346267	-0	-0	0.1459459375364223	0.4613118455345881	0.603207157572536	0.7114503649859933	0.5673278600720886
GO:0043269	0.16951265796665022	0.17751918727119131	0.17153527064214258	0.16904150646422644	-0	0.18285544215275906	-0	-0	-0	-0	-0	0.17824376379892198	0.16752801812542317	0.16237153449554764	0.16075439965296587	0.17391064809206475	0.1643620380325408	0.16070752870424596	0.17866600648277034	0.16887783865302447	0.16298773450377682	0.15785963601295483	0.1873437441803538	0.16362783052549165	0.1795247896727909	-0	-0	0.1661922255588523	-0	-0	0.16515925661574415	-0	-0	-0	0.18870543023091185	0.17626835053284398	0.16895003686384427	-0	0.17065684388266728	0.18198636049294367	0.17625266692839253	0.18501631805216312	-0	-0	-0	0.1517755872214612	-0	-0	0.16527459961820648	-0	-0	0.16870045894027652	1	0.7658042496885318	-0	-0	0.1831886395167516	0.17773691211365994	0.16366193686511069	0.17212991789295223	0.15882220153332618	0.16817061751520657	0.1650367779423197	0.18751950587942495	0.1628436105651193	0.17313856305719758	0.17077814124240806	-0	0.17727239019568897	0.171356252044496	0.16254128921476652	-0	0.17685782635009506	0.18278033125712928	-0	0.7775198283196296	0.18910004351301732	-0	-0	0.16302709477851657	0.15023908030321861	-0	-0	0.1687559065436686	0.160839183829326	-0	-0	-0	-0	-0	-0	0.15839644899767358	0.16490387077444946	-0	-0	0.15552206013904535	-0	0.169194192143459	0.1664054213529793	-0	-0	0.16826599750544155	0.16259677528390598	0.1736536903681413	0.16136492063115104	0.16180559987270313
GO:0043270	0.14645029568995355	0.49624175261762715	0.48181338450814803	0.4757595131585118	-0	0.5089928212550653	-0	-0	-0	-0	-0	0.1529219117827827	0.14496658142735774	0.4594476878675874	0.13986678429819455	0.14972144375099547	0.14258987361928693	0.4553508461568892	0.15323260140881598	0.14597621998253826	0.14155440180074708	0.4483136020593866	0.1595717749794723	0.14203696900940385	0.5010468813738501	-0	-0	0.1439652761156776	-0	-0	0.46628655043633976	-0	-0	-0	0.16055860661055646	0.15146560449602978	0.4755370002646519	-0	0.14730354156194042	0.5069235082150202	0.1514540239061446	0.5141255820294208	-0	-0	-0	0.13302001503841124	-0	-0	0.14327617871872256	-0	-0	0.47492969995037665	0.7658042496885318	1	-0	-0	0.15654732803664403	0.4967641329742173	0.1420626677366744	0.14839974418497978	0.4506957659461799	0.14544750594194605	0.1430974187067827	0.5200495009107364	0.14144567827253604	0.14914884676406004	0.4799779335777122	-0	0.15220637262130626	0.14782433578330598	0.14121753235777762	-0	0.15190065636885025	0.15549449676761784	-0	0.7373380683194326	0.16084419111801965	-0	-0	0.1415840898212188	0.13183831211837502	-0	-0	0.14588510715704125	0.45567538722145895	-0	-0	-0	-0	-0	-0	0.13807837605050585	0.1429974884445601	-0	-0	0.13588901146339455	-0	0.14621252950435604	0.46933372948280333	-0	-0	0.1455188464688031	0.46000139317122946	0.14953095619797788	0.4569706847946671	0.1406618811584921
GO:0044403	-0	-0	-0	-0	0.6128092690504652	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6930255594525888	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.581112155014333	-0	-0	-0	-0	-0	-0	0.6681058327094744	-0	-0	-0	1	0.6377892889922828	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.668034637427781	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.594444196062713	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6879903903643009	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0044409	-0	-0	-0	-0	0.5818163513012798	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6536483755450783	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5531693938689667	-0	-0	-0	-0	-0	-0	0.6314346522250569	-0	-0	-0	0.6377892889922828	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.9339107990508527	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5652368066550512	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6491672898449321	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0045088	0.15774530165191236	0.16465614816364746	0.9010035327792403	0.888811768802072	-0	0.8966651915596273	-0	-0	-0	-0	-0	0.8228029116736733	0.7767336461582395	0.754420308663183	0.7474030984923451	0.8042225324818504	0.7630448844869037	0.7471995729548765	0.8776190351167571	0.8328649452973214	0.8057604566111505	0.7820555003091253	0.6364573497843959	0.8622589342918531	0.9398964893500886	-0	-0	0.15486595343368403	-0	-0	0.1539686036489284	-0	-0	-0	0.17423627078767526	0.16357946549220426	0.15725796991977406	-0	0.851917138865298	0.9042803773941354	0.807395541460071	0.8445183980281425	-0	-0	-0	0.14227294084769398	-0	-0	0.7669941783662924	-0	-0	0.5774981841065266	0.1831886395167516	0.15654732803664403	-0	-0	1	0.9312151360596185	0.7600130500609189	0.85875290626425	0.7966981338372662	0.1565824804140279	0.8152043976402632	0.9177928024771593	0.15195421412022783	0.800904924243285	0.15884061907990463	-0	0.1644437997295862	0.1593406155161581	0.1516909408370133	-0	0.816867169725075	0.168752773348168	-0	0.15877491373217154	0.17457263548443347	-0	-0	0.5593770938086123	0.14092195546091274	-0	-0	0.15708976578986847	0.15020745968979282	-0	-0	-0	-0	-0	-0	0.1480748478312953	0.15374663030531008	-0	-0	0.14555988780667448	-0	0.7839234322230387	0.1550510639786192	-0	-0	0.15666516535108818	0.1517392651793236	0.5932503911160594	0.5540520004466681	0.5554645092886599
GO:0045089	0.15368602386925212	0.5218050855291857	0.9502404469210043	0.9377124851536294	-0	0.9280313612541055	-0	-0	-0	-0	-0	0.8006456106096139	0.7569582693400061	0.7966187657745479	0.729075395106035	0.7830417563274286	0.7439518213653558	0.78918105888867	0.8539350842155549	0.8115055315442978	0.7857519498519253	0.8122734756253348	0.6185325527469708	0.8407709814818979	0.9144219525701938	-0	-0	0.1509516738041073	-0	-0	0.4887868482883858	-0	-0	-0	0.16929718832968232	0.15921852319506077	0.49896132412531946	-0	0.8298605848179095	0.8794685589781575	0.7858725319972504	0.8209995221630113	-0	-0	-0	0.13896255911964245	-0	-0	0.747705461757654	-0	-0	0.7067445706370771	0.17773691211365994	0.4967641329742173	-0	-0	0.9312151360596185	1	0.7410695284594346	0.8363456243533378	0.8640711958324412	0.15258206923008003	0.7947300805083528	0.9073804993114274	0.1481839491115026	0.7798962565583923	0.503852792154293	-0	0.16003727101522422	0.15519989537611825	0.14793356758024856	-0	0.7950241599393655	0.16396491637130525	-0	0.15466316338037803	0.1696147360495866	-0	-0	0.5454836847239912	0.137673426473357	-0	-0	0.15306372532619045	0.4771397001377975	-0	-0	-0	-0	-0	-0	0.14449236467113724	0.14988802369902776	-0	-0	0.1420966406446134	-0	0.7637850078960516	0.4921362573569923	-0	-0	0.15266058216366313	0.4818849745528886	0.5776468621507097	0.6787570900232107	0.5417623960490515
GO:0045619	0.6377886045314752	0.6630239603007939	0.7192893747040148	0.7104611109646128	-0	0.7588606561270024	-0	-0	-0	-0	-0	0.7428386804021233	0.7050833463484164	0.686647902417239	0.6808299658820761	0.7276609753065928	0.6937851935710194	0.680661078586492	0.7443112563525547	0.7098802857898775	0.6888602065189496	0.6703717818622181	0.15554149339334758	0.13883488262756422	0.15011335803667014	-0	-0	0.15251178307275468	-0	-0	0.13993582212053887	-0	-0	-0	0.16964352670019414	0.1602666381143351	0.15464858147259414	-0	0.14386246963956373	0.15183058490142318	0.14781869891746707	0.15393378643103806	-0	-0	-0	0.14116191107915	-0	-0	0.8801077099185174	-0	-0	0.15445565136179398	0.16366193686511069	0.1420626677366744	-0	-0	0.7600130500609189	0.7410695284594346	1	0.14490787323643517	0.13535976082815399	0.15404577602903075	0.696198625651344	0.7749284603463229	0.13826989851150945	0.9153289414560095	0.8773003347278333	-0	0.16103154429552335	0.15650410535901677	0.14966617185899458	-0	0.9115123200144636	0.15154030627447396	-0	0.14389469368407476	0.1567502033209357	-0	-0	0.13840216161510713	0.13993416199196668	-0	-0	0.15449852144449921	0.14833292443845209	-0	-0	-0	-0	-0	-0	0.14641216750319938	0.15150980844094292	-0	-0	0.1441407823559293	-0	0.9349766052551485	0.1526773589836339	-0	-0	0.14215970112636586	0.13809189833697405	0.15826810167862812	0.14874517998521153	0.14909042803759226
GO:0050727	0.1494758359400516	0.15566688267320128	0.810649265984828	0.8002537390837303	-0	0.5874762651527493	-0	-0	-0	-0	-0	0.15622377080292227	0.14793050728277227	0.14389534695779485	0.704020986601565	0.15288511168260135	0.14545644893003074	0.14258696277676558	0.5756827395358914	0.5478597474706888	0.5309331736704977	0.5160822476359432	0.6000356031620048	0.5327793991213132	0.5781058441344801	-0	-0	0.14688798609321682	-0	-0	0.146080468356246	-0	-0	-0	0.16420240891171212	0.15470420844927296	0.1490381887464182	-0	0.8069915699418034	0.8538259053226914	0.763592467813785	0.7967139674551124	-0	-0	-0	0.1355113630494568	-0	-0	0.14617069497521065	-0	-0	0.5473520376443965	0.17212991789295223	0.14839974418497978	-0	-0	0.85875290626425	0.8363456243533378	0.14490787323643517	1	0.7572729716658978	0.14843133236557646	0.5368373938199579	0.6005258465403582	0.14426597821550693	0.15228810891982372	0.15045896618811616	-0	0.15547707393815072	0.15090751300876618	0.14402865118016106	-0	0.1551580914595517	0.15902638752014767	-0	0.15040001084075405	0.16450111497787767	-0	-0	0.5310467480675226	0.13428518511182985	-0	-0	0.14888710048148085	0.1426905926212915	-0	-0	-0	-0	-0	-0	0.14076471725845421	0.14588064195588407	-0	-0	0.13849003666867066	-0	0.1492281524832482	0.14705450558231387	-0	-0	0.14850563073741693	0.14407221615431098	0.5614824781731995	0.526245072456147	0.5275191933581167
GO:0050729	0.13933731960652054	0.4712117274239659	0.8393412938778847	0.8293062150138713	-0	0.6846204140882778	-0	-0	-0	-0	-0	0.14518301298221542	0.13799356977592056	0.43791124080904476	0.6583161014931934	0.142295221119013	0.135838306546238	0.4341879171242787	0.5349192099704951	0.510814461237751	0.4960687786020197	0.6067411554704202	0.5558825783519034	0.4976801277076661	0.6744767655896277	-0	-0	0.13708597343193293	-0	-0	0.4441196596593588	-0	-0	-0	0.15204897552879548	0.14386974139206615	0.45250359030390386	-0	0.7519523244536102	0.792455711528014	0.7101193483520991	0.7386776399798995	-0	-0	-0	0.12712556186818022	-0	-0	0.13646101593052537	-0	-0	0.6410203417765317	0.15882220153332618	0.4506957659461799	-0	-0	0.7966981338372662	0.8640711958324412	0.13535976082815399	0.7572729716658978	1	0.1384292717452462	0.5012192808972703	0.698707982374699	0.13479950552383563	0.141777919228617	0.45652291673335393	-0	0.1445379109183514	0.1405805623823599	0.1345922801911423	-0	0.14426219594455203	0.1472467424414488	-0	0.1401400413077916	0.1523050660594441	-0	-0	0.4961679253342199	0.12604584200493646	-0	-0	0.13882560342317873	0.43448298262996893	-0	-0	-0	-0	-0	-0	0.13173778600278477	0.13620818440956356	-0	-0	0.12974342488976162	-0	0.1391220717994532	0.4468831458051381	-0	-0	0.1384938921010453	0.43841422483911885	0.5226373108325955	0.6179111483308143	0.49308718467814416
GO:0050730	0.22530853394865658	0.23444589898531965	0.1604392456751858	0.15842294201403967	-0	0.15633897671509284	-0	-0	-0	-0	-0	0.15295545467929791	0.15719529209198277	0.15299017558266645	0.15166419024199027	0.1497535971687915	0.2193681981861712	0.21512340537747848	0.16616056537243087	0.15829032832101977	0.14158314272970207	0.13769745584304677	0.1596082989025127	0.1420659062514111	0.15389781404548736	-0	-0	0.15610929708481358	-0	-0	0.46346375596536743	-0	-0	-0	0.17410648224153735	0.16424407376950845	0.15834883202783337	-0	0.14733466474462528	0.15570323784763124	0.15148692587167825	0.15791587968247797	-0	-0	-0	0.144238496975553	-0	-0	0.15536191812923378	-0	-0	0.158146565090925	0.16817061751520657	0.14544750594194605	-0	-0	0.1565824804140279	0.15258206923008003	0.15404577602903075	0.14843133236557646	0.1384292717452462	1	0.14312678969805015	0.15973585360451115	0.14147437506394583	0.16173132420030603	0.1598279288675421	-0	0.24238798557343583	0.23540813134459376	0.22488476066427635	-0	0.16471593179152308	0.15553033754044246	-0	0.1473684632310683	0.520620201940121	-0	-0	0.14161284280825764	0.14295689071197765	-0	-0	0.158191508821917	0.1517337958301597	-0	-0	-0	-0	-0	-0	0.1497245502553564	0.15505965758112966	-0	-0	0.14735006172607798	-0	0.15854662593245808	0.15628278091986492	-0	-0	0.47100479882009666	0.4572153818795169	0.1621457579746384	0.1521651993744631	0.15252652543884032
GO:0050777	0.44679249872099236	0.14984272244357116	0.7711997819043085	0.7616651295310548	-0	0.8139586522644904	-0	-0	-0	-0	-0	0.7485238968537694	0.7102033467607453	0.6915027413746	0.6856025977996169	0.733115391155827	0.6987418475871773	0.6854313346958986	0.7982332004096059	0.7610378907417699	0.7383431505231269	0.718389880022689	0.5765459402213309	0.6630903694370959	0.55627053896939	-0	-0	0.14169124911624853	-0	-0	0.14093971266119257	-0	-0	-0	0.157735304630922	0.14895052968513123	0.14369096381920543	-0	0.6872797991892801	0.5626835765253804	0.7063233330388348	0.570539588029834	-0	-0	-0	0.131076284984347	-0	-0	0.7020521175013288	-0	-0	0.5277386989593469	0.1650367779423197	0.1430974187067827	-0	-0	0.8152043976402632	0.7947300805083528	0.696198625651344	0.5368373938199579	0.5012192808972703	0.14312678969805015	1	0.8313307237248134	0.13924994517300063	0.730357508802517	0.14501116867597846	-0	0.14966684308990585	0.1454277767330163	0.13902882199295466	-0	0.7436082843565236	0.15275799854886807	-0	0.14495640455482345	0.15801092524589588	-0	-0	0.5125648150844243	0.1299287156059232	-0	-0	0.14355051751414935	0.13778164783764132	-0	-0	-0	-0	-0	-0	0.1359851696629262	0.14075369412164376	-0	-0	0.13386117096434222	-0	0.7162094524018453	0.14184618826181666	-0	-0	0.14319587127086955	0.13906941439948392	0.5408624668574273	0.5080901392544139	0.5092777655766934
GO:0050778	0.16094616295370343	0.5475580149073775	0.8773380620811507	0.865226269605713	-0	0.9320927010927428	-0	-0	-0	-0	-0	0.8403130456558988	0.7923192952477299	0.8327426495902336	0.7618229737213459	0.820942739353648	0.7780807099956085	0.8246185399477297	0.8963376084630462	0.849704776549782	0.8215116982718297	0.8106956182961218	0.6506549270272852	0.572313318609003	0.7849250498906871	-0	-0	0.1579498873755973	-0	-0	0.511313408625223	-0	-0	-0	0.17814966292280068	0.1670240560471431	0.5224580017112236	-0	0.5956479758176128	0.795105865325518	0.6141550022496806	0.807617050652138	-0	-0	-0	0.14487151495053815	-0	-0	0.7821875981323076	-0	-0	0.7399793154645504	0.18751950587942495	0.5200495009107364	-0	-0	0.9177928024771593	0.9073804993114274	0.7749284603463229	0.6005258465403582	0.698707982374699	0.15973585360451115	0.8313307237248134	1	0.1549221607707046	0.8174860439398336	0.5278234839317173	-0	0.1679252754296817	0.16260721660180763	0.1546485118833486	-0	0.8341229278370865	0.1725465195347686	-0	0.16201812532597634	0.17850132222889714	-0	-0	0.5703144733449838	0.14347097106682533	-0	-0	0.16026381133777884	0.49858194699594105	-0	-0	-0	-0	-0	-0	0.15089178187090385	0.15678570850054613	-0	-0	0.14828106743857122	-0	0.7998019010811624	0.5149798159106134	-0	-0	0.15982190333127425	0.5037656184445127	0.6055670953723823	0.7093547451310588	0.5662479453081929
GO:0050792	0.14242294883433929	0.1480325778187773	0.14384803480751557	0.14209020561935548	-0	0.1517248821053178	-0	-0	-0	-0	-0	0.14853609456480749	0.14101932502593803	0.13734771647607846	0.13618884188284955	0.14551476001682978	0.13876928015823328	0.13615519999081105	0.14882920144396677	0.14197454862621717	0.137788363526135	0.13410546827720124	0.1548021751504138	0.13824555355128373	0.14942462705381188	-0	-0	0.1400716276572637	-0	-0	0.13933712955844146	-0	-0	-0	0.1557307240005662	0.1471617481294453	0.14202557239420782	-0	0.14322978259191954	0.1511260432443586	0.14715081628466173	0.1532096370969949	-0	-0	-0	0.12968905721103297	-0	-0	0.1394192160539658	-0	-0	0.14184916168984557	0.1628436105651193	0.14144567827253604	-0	-0	0.15195421412022783	0.1481839491115026	0.13826989851150945	0.14426597821550693	0.13479950552383563	0.14147437506394583	0.13924994517300063	0.1549221607707046	1	0.14497382909332887	0.14331521467327857	-0	0.14786091971414247	0.14372212130179493	0.13746916017439492	-0	0.14757239397208619	0.15081509852517852	-0	0.14326172379452287	0.15599937770970823	-0	-0	0.13781649271080726	0.12856554547918725	-0	-0	0.14188836123965437	0.13624968859584682	-0	-0	-0	-0	-0	-0	0.1344926827823324	0.13915531456121794	-0	-0	0.13241469532682615	-0	0.14219806982363273	0.1402230430477531	-0	-0	0.14154187035969704	0.13750884680692177	0.14533481981218999	0.13662677312882768	0.13694256007285985
GO:0050863	0.6698337793698887	0.6977241478575847	0.7558111554639122	0.7460696957024523	-0	0.7996252914452381	-0	-0	-0	-0	-0	0.7818558916893334	0.7401415995939304	0.7198536539275373	0.7134620287740807	0.7650599371776055	0.7277018890306278	0.7132765662261902	0.7834873926442052	0.7454292153444999	0.7222854812178596	0.7019857509586437	0.16407652157733663	0.14559505022019778	0.1580478704412906	-0	-0	0.16004128666935985	-0	-0	0.14680628184056338	-0	-0	-0	0.17901157948423094	0.16860224838152854	0.16239590938934334	-0	0.15113393177374712	0.15995258091213838	0.15550627726344393	0.16228854842981508	-0	-0	-0	0.14758881623477474	-0	-0	0.9233453728640498	-0	-0	0.16218317820302475	0.17313856305719758	0.14914884676406004	-0	-0	0.800904924243285	0.7798962565583923	0.9153289414560095	0.15228810891982372	0.141777919228617	0.16173132420030603	0.730357508802517	0.8174860439398336	0.14497382909332887	1	0.9216709848340291	-0	0.16944900082753417	0.16444323047746467	0.15691064786262557	-0	0.9590607109060422	0.15991585548956577	-0	0.1511694960442076	0.1654220958387388	-0	-0	0.14511923524581877	0.14624725802599609	-0	-0	0.1622304458909045	0.1554458386644115	-0	-0	-0	-0	-0	-0	0.1533377643907112	0.15893829265381273	-0	-0	0.15084824154734983	-0	0.7466670729086383	0.16022362488589742	-0	-0	0.14925580540288072	0.14477816224328077	0.16639184794830167	0.15589863976448007	0.1562779360301832
GO:0050867	0.6618954961444876	0.8060235531713354	0.48847891745880107	0.48225746722319035	-0	0.5164373897391306	-0	-0	-0	-0	-0	0.15510947182588208	0.1592922940061816	0.4963507298767964	0.15361530158474634	0.15181776846442913	0.1444899819642828	0.46129978625939616	0.16850536764346039	0.1604168454083702	0.1434268324021671	0.4540789225429435	0.1619552079254155	0.14392227283728729	0.5082591815032362	-0	-0	0.1581772339244044	-0	-0	0.47252661901378346	-0	-0	-0	0.17668264536423814	0.16653472536513086	0.5139696296231225	-0	0.14933224576647944	0.5143072288256118	0.15359949440361204	0.5217221723000529	-0	-0	-0	0.14600211636354385	-0	-0	0.8848946557045434	-0	-0	0.5133042985858541	0.17077814124240806	0.4799779335777122	-0	-0	0.15884061907990463	0.503852792154293	0.8773003347278333	0.15045896618811616	0.45652291673335393	0.1598279288675421	0.14501116867597846	0.5278234839317173	0.14331521467327857	0.9216709848340291	1	-0	0.16736078728254525	0.16247585606031104	0.15511840062477478	-0	0.9389175061974835	0.15783359122334736	-0	0.1493669670616898	0.1632660747773069	-0	-0	0.14345731110658613	0.14468912047220076	-0	-0	0.1603153537872711	0.4922221561748288	-0	-0	-0	-0	-0	-0	0.1516257622233361	0.1570996976375753	-0	-0	0.1491910783081063	-0	0.660806201487249	0.5071746954277666	-0	-0	0.14749835955891022	0.4660732782870042	0.1643778568583523	0.49363968672940667	0.15450003154624464
GO:0050900	-0	-0	0.6491969240809056	0.6411655831023509	-0	0.6852156393544658	0.6256294682414094	0.5619330430884693	0.6366506273902419	0.0062009159161627875	0.005831985393657781	-0	-0	-0	-0	-0	-0	-0	0.006314781605144307	0.0060203461217355125	-0	-0	-0	-0	-0	-0	0.005438562513284692	0.005938670155422067	-0	-0	-0	-0	-0	-0	0.00661158575196747	-0	-0	0.7351996627989096	-0	-0	-0	-0	-0	0.6064140419988256	-0	0.005493512130398137	0.5925153976592161	0.6452554569610895	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8100061626805922	-0	0.005445389181713326	-0	0.005781859413300409	-0	-0	0.0059184440174770685	0.005817282633366089	0.006596269683227551	0.7069171352973813	0.7202456933761079	-0	0.005699370079007245	0.0058993503958040296	0.7326669670807003	0.7163826543419088	0.005610297431734806	-0	-0	-0	0.006095467350223703	0.7100876062062295	-0	-0	-0	-0	-0
GO:0051090	0.245341621376432	0.25577704017913583	0.16803120689446935	0.16582088046509819	-0	0.16417525271667036	-0	-0	-0	-0	-0	0.16044808440802205	0.16447638389874952	0.15987839123712866	0.15843088069616354	0.15692846240239122	0.23857862965967885	0.23375619627059263	0.17431740918674352	0.1656755978399543	0.14797973330442013	0.1437402685444475	0.16778431214280992	0.14850718505607116	0.161485342366952	-0	-0	0.16328783540363698	-0	-0	0.61203736403167	-0	-0	-0	0.1830831845185741	0.17220933110156994	0.1657396891584615	-0	0.15427424385544866	0.16347432842661663	0.15883291753666165	0.1659150772417403	-0	-0	-0	0.15034545470469798	-0	-0	0.16247032103826675	-0	-0	0.1655181133629952	0.17727239019568897	0.15220637262130626	-0	-0	0.1644437997295862	0.16003727101522422	0.16103154429552335	0.15547707393815072	0.1445379109183514	0.24238798557343583	0.14966684308990585	0.1679252754296817	0.14786091971414247	0.16944900082753417	0.16736078728254525	-0	1	0.6327891308617428	0.6032269540126698	-0	0.17272813806730267	0.6907308803910924	-0	0.15431130159454007	0.6914154698663052	-0	-0	0.1480121779547692	0.1489535500076423	-0	-0	0.16556734524104857	0.15850683748076858	-0	-0	-0	-0	-0	-0	0.15631550766792057	0.16213979799965123	-0	-0	0.1537291708235193	-0	0.1659563904679912	0.16347765075596893	-0	-0	0.6224589601609462	0.6034139551507006	0.16990398678129198	0.15897767405022145	0.1593721196008145
GO:0051091	0.2382271924154274	0.24805405205616815	0.16310763650903326	0.16102414114127336	-0	0.15908846473931335	-0	-0	-0	-0	-0	0.15558621918251841	0.15975600721744626	0.1554146637576177	0.15404650663313577	0.15227446586079169	0.2318456398628317	0.2272889566792123	0.1690243594999268	0.16088713872242694	0.14383437399825733	0.13982588584545155	0.16247503681209874	0.14433263887240008	0.15656137696373687	-0	-0	0.15863446847412802	-0	-0	0.7012260325604314	-0	-0	-0	0.17725331631672914	0.1670416308979817	0.16094757809033114	-0	0.14977408994072772	0.15843021520890324	0.15406699076339375	0.16072161019568337	-0	-0	-0	0.14639158525071438	-0	-0	0.1578627750261322	-0	-0	0.16073862203719688	0.171356252044496	0.14782433578330598	-0	-0	0.1593406155161581	0.15519989537611825	0.15650410535901677	0.15090751300876618	0.1405805623823599	0.23540813134459376	0.1454277767330163	0.16260721660180763	0.14372212130179493	0.16444323047746467	0.16247585606031104	-0	0.6327891308617428	1	0.8980956635219808	-0	0.1675297239454596	0.7885136826848681	-0	0.1498090170306355	0.6693590355592679	-0	-0	0.1438650261753008	0.14507160670034333	-0	-0	0.16078505133335635	0.15411831661967845	-0	-0	-0	-0	-0	-0	0.15204585487676692	0.15755071497040507	-0	-0	0.14959777016614764	-0	0.16115192165722614	0.15881361335401015	-0	-0	0.604525566664243	0.69162216809327	0.16487169761389145	0.1545634057439327	0.15493622490326042
GO:0051092	0.22750651489459367	0.23645221466199495	0.1556941569075043	0.1537946503537696	-0	0.15146240220957707	-0	-0	-0	-0	-0	0.1482845226126017	0.15263742169096783	0.14866954658805412	0.14741709200615058	0.14527330998060092	0.2216793780569216	0.21750995466814235	0.1610763815773843	0.15366966897821868	0.13757185423967747	0.13390036969474692	0.15452894960163102	0.1380276062359759	0.14917003890732122	-0	-0	0.15161328528361898	-0	-0	0.6703521605706028	-0	-0	-0	0.16853256908752093	0.1592747415371522	0.15372480637403274	-0	0.14299584976914628	0.1508656294313531	0.1469039109751056	0.15294199942535153	-0	-0	-0	0.14039183129238797	-0	-0	0.15090823883152485	-0	-0	0.15353417284924628	0.16254128921476652	0.14121753235777762	-0	-0	0.1516909408370133	0.14793356758024856	0.14966617185899458	0.14402865118016106	0.1345922801911423	0.22488476066427635	0.13902882199295466	0.1546485118833486	0.13746916017439492	0.15691064786262557	0.15511840062477478	-0	0.6032269540126698	0.8980956635219808	1	-0	0.15971844007340932	0.7496879364757184	-0	0.1430276867081806	0.6363702982574094	-0	-0	0.1375998950850386	0.13917738351049913	-0	-0	0.15357653286401654	0.14748285296009941	-0	-0	-0	-0	-0	-0	0.14558390710601682	0.15062304348175495	-0	-0	0.14333795082278902	-0	0.1539112103809333	0.1517769149688549	-0	-0	0.5774887912795239	0.6615700692453094	0.1573007142405321	0.14789039041847804	0.14823167726644806
